4:(Intercept),4:age_dx,4:sexM,4:c_chf1,4:c_ihd1,4:c_cancer1,4:c_dm1,4:c_asthma1,4:c_dementia1,4:c_depression1,4:c_anxiety1,4:c_htn1,4:rio_cat2.10-44,4:rio_cat3.45+,4:deprivationQ2,4:deprivationQ3,4:deprivationQ4,4:deprivationQ5,4:ned_c,4:nhosp_c,4:ned_o,4:nhosp_o,4:smoking_current,4:smoking_former,4:smoking_current:smk_time_dx,4:smoking_former:smk_time_dx,5:(Intercept),5:age_dx,5:sexM,5:c_chf1,5:c_ihd1,5:c_cancer1,5:c_dm1,5:c_asthma1,5:c_dementia1,5:c_depression1,5:c_anxiety1,5:c_htn1,5:rio_cat2.10-44,5:rio_cat3.45+,5:deprivationQ2,5:deprivationQ3,5:deprivationQ4,5:deprivationQ5,5:ned_c,5:nhosp_c,5:ned_o,5:nhosp_o,5:smoking_current,5:smoking_former,5:smoking_current:smk_time_dx,5:smoking_former:smk_time_dx,7:(Intercept),7:age_dx,7:sexM,7:c_chf1,7:c_ihd1,7:c_cancer1,7:c_dm1,7:c_asthma1,7:c_dementia1,7:c_depression1,7:c_anxiety1,7:c_htn1,7:rio_cat2.10-44,7:rio_cat3.45+,7:deprivationQ2,7:deprivationQ3,7:deprivationQ4,7:deprivationQ5,7:ned_c,7:nhosp_c,7:ned_o,7:nhosp_o,7:smoking_current,7:smoking_former,7:smoking_current:smk_time_dx,7:smoking_former:smk_time_dx
0.00000720,-0.00000017,0.00000331,0.00000176,-0.00000904,-0.00000360,-0.00000285,-0.00002230,-0.00001739,-0.00002198,-0.00002848,0.00000317,-0.00000557,-0.00003059,0.00000102,-0.00000536,0.00000735,-0.00000099,-0.00000985,-0.00000585,0.00002044,-0.00004671,-0.00007060,-0.00002705,0.00000168,0.00000087,0.00001806,-0.00000018,-0.00000051,0.00000006,-0.00000377,0.00000013,-0.00000093,-0.00001156,-0.00000977,-0.00000679,-0.00000833,-0.00000138,-0.00000503,-0.00001414,0.00000448,0.00000381,0.00000664,0.00000241,-0.00000596,0.00000106,0.00000667,-0.00001749,-0.00004206,-0.00001070,0.00000083,0.00000026,-0.00000924,0.00000010,0.00000115,-0.00000106,-0.00000332,-0.00000099,-0.00000198,-0.00000712,0.00000001,-0.00000002,-0.00000924,0.00000034,-0.00000033,-0.00000594,0.00000079,-0.00000104,0.00000262,-0.00000064,-0.00000496,-0.00000377,0.00000773,-0.00002067,-0.00000661,-0.00000433,0.00000032,0.00000025
0.00016232,-0.00000316,-0.00003996,-0.00002384,-0.00004838,-0.00000239,-0.00005039,0.00002322,0.00006518,-0.00004324,0.00002790,-0.00004507,0.00001435,0.00004535,0.00001066,0.00002162,0.00000327,-0.00000088,0.00003529,-0.00004564,-0.00004671,0.00031879,0.00004126,-0.00004283,-0.00000160,0.00000116,0.00001470,-0.00000078,-0.00001672,0.00000089,-0.00001360,0.00001040,-0.00001583,0.00001055,0.00000590,-0.00002977,-0.00000864,-0.00000911,0.00000304,0.00002762,0.00000319,-0.00000274,0.00000170,0.00000471,0.00001434,-0.00001594,-0.00002139,0.00015644,0.00006512,-0.00004178,-0.00000143,0.00000084,0.00003436,-0.00000126,-0.00001791,-0.00001067,-0.00002492,0.00000824,-0.00001883,0.00000802,-0.00000004,0.00000008,0.00000989,-0.00000927,0.00001025,0.00002133,0.00000914,0.00001580,0.00001200,0.00000951,0.00001631,-0.00002295,-0.00002002,0.00015773,0.00003511,-0.00002082,-0.00000089,0.00000062
-0.03107087,0.00032570,-0.00054439,0.00011144,0.00049138,0.00053572,0.00048345,0.00033211,-0.00011368,0.00082434,-0.00039240,0.00056109,0.00033919,0.00054276,0.00047804,-0.00006411,0.00011131,0.00004563,-0.00006189,0.00008307,-0.00007060,0.00004126,0.04305206,0.00823101,-0.00073772,-0.00005884,-0.01087912,0.00011819,-0.00022244,0.00008523,0.00012389,0.00015499,0.00015342,0.00018141,-0.00024818,0.00021873,-0.00008041,0.00014309,0.00017497,0.00033440,0.00008030,-0.00008387,-0.00001396,-0.00000928,-0.00004860,0.00005452,-0.00003038,0.00002121,0.01584085,0.00338536,-0.00028272,-0.00002714,0.00293313,-0.00002604,-0.00041765,0.00012213,0.00009387,0.00019675,0.00002374,-0.00036094,-0.00000256,0.00000412,-0.00031501,-0.00007444,-0.00041559,0.00000158,-0.00005164,-0.00039079,-0.00032192,-0.00045342,-0.00006573,0.00009889,0.00002371,0.00001826,0.00265174,-0.00026259,-0.00008602,0.00000718
-0.01004095,0.00006681,-0.00083284,0.00028632,-0.00006336,0.00017506,-0.00013367,-0.00003309,0.00086632,0.00010554,-0.00016305,0.00001517,0.00006126,0.00002061,0.00019761,0.00023441,0.00004290,0.00017249,-0.00000244,0.00003277,-0.00002705,-0.00004283,0.00823101,0.01615188,-0.00005270,-0.00026706,-0.00398798,0.00002837,-0.00028347,0.00012316,-0.00003367,0.00003600,-0.00009492,0.00009876,0.00027469,-0.00002171,-0.00003298,0.00001193,0.00002667,0.00010170,0.00001736,0.00004208,-0.00006987,-0.00001797,-0.00001478,0.00003060,-0.00000834,-0.00004283,0.00330354,0.00661525,-0.00002189,-0.00011519,0.00018309,-0.00001133,-0.00034134,0.00013750,-0.00001566,0.00002821,-0.00008629,-0.00015511,-0.00000030,0.00000181,-0.00015009,-0.00004730,-0.00022446,-0.00010401,0.00004784,0.00001816,-0.00008194,-0.00006888,-0.00001535,0.00005533,0.00000047,-0.00002240,-0.00112409,0.00487766,0.00003994,-0.00009882
0.00042654,-0.00000542,0.00000176,0.00001214,-0.00000807,-0.00000807,-0.00000840,0.00000720,0.00001301,-0.00001262,0.00000489,-0.00000437,-0.00000516,-0.00000684,-0.00000504,0.00000216,-0.00000445,-0.00000276,0.00000047,-0.00000381,0.00000168,-0.00000160,-0.00073772,-0.00005270,0.00001534,0.00000107,0.00015783,-0.00000212,0.00000094,0.00000421,-0.00000220,-0.00000280,-0.00000305,0.00000357,0.00000923,-0.00000620,0.00000176,-0.00000059,-0.00000256,-0.00000355,-0.00000112,0.00000130,-0.00000169,-0.00000091,0.00000047,-0.00000233,0.00000068,-0.00000079,-0.00028874,-0.00002425,0.00000632,0.00000052,-0.00007264,0.00000036,0.00000402,0.00000477,-0.00000146,-0.00000321,-0.00000015,0.00001121,0.00000006,-0.00000010,0.00000463,0.00000313,0.00000579,-0.00000162,0.00000147,0.00000651,0.00000354,0.00000690,0.00000067,-0.00000218,-0.00000027,-0.00000028,-0.00007375,0.00003094,0.00000299,-0.00000006
0.00008105,-0.00000118,-0.00000168,0.00000438,0.00000101,-0.00000227,0.00000191,0.00001003,-0.00001108,-0.00000245,0.00000646,-0.00000186,0.00000045,0.00000031,0.00000628,0.00000307,0.00000400,0.00000153,0.00000034,-0.00000241,0.00000087,0.00000116,-0.00005884,-0.00026706,0.00000107,0.00000767,0.00004356,-0.00000063,-0.00000159,0.00000112,0.00000048,-0.00000145,0.00000169,0.00000341,-0.00000405,-0.00000283,0.00000357,-0.00000142,0.00000049,0.00000046,0.00000237,0.00000088,0.00000206,0.00000148,0.00000039,-0.00000166,0.00000025,0.00000090,-0.00003229,-0.00011639,0.00000058,0.00000350,-0.00000565,-0.00000011,-0.00000059,0.00000282,-0.00000009,-0.00000079,0.00000113,0.00000601,0.00000001,-0.00000004,0.00000409,-0.00000017,0.00000267,0.00000048,0.00000043,0.00000012,0.00000090,0.00000112,0.00000015,-0.00000135,0.00000022,0.00000080,0.00001980,-0.00009744,-0.00000021,0.00000322
0.02235925,-0.00022902,-0.00040112,0.00006998,0.00004720,0.00007227,-0.00039223,-0.00123094,-0.00017646,-0.00111802,-0.00067584,0.00030381,-0.00074040,-0.00053732,-0.00287588,-0.00275491,-0.00282993,-0.00315713,-0.00003568,0.00017549,0.00001806,0.00001470,-0.01087912,-0.00398798,0.00015783,0.00004356,0.32343426,-0.00327962,-0.00726618,0.00427700,-0.00143964,0.00273261,-0.00801667,-0.01583230,0.00460555,-0.02240069,-0.00875372,-0.00122318,-0.00956098,-0.00754137,-0.03114788,-0.03228886,-0.03017292,-0.03381579,-0.00213468,0.00310606,-0.00010018,0.00074796,-0.16011482,-0.03723437,0.00231218,0.00027809,0.00447354,-0.00003989,-0.00001487,-0.00003070,0.00003867,0.00024411,-0.00020781,-0.00046160,-0.00000450,0.00001108,-0.00034477,0.00052788,-0.00001797,-0.00010103,-0.00242765,-0.00211971,-0.00206044,-0.00228394,-0.00002810,0.00007304,-0.00004544,0.00002361,0.00622781,0.00028707,-0.00010629,-0.00000237
-0.00022673,0.00000315,0.00000112,-0.00000624,-0.00000303,-0.00000664,0.00000418,0.00000864,-0.00000166,0.00001506,0.00000603,-0.00001306,0.00000079,-0.00000057,0.00000153,0.00000059,0.00000291,0.00000696,-0.00000081,-0.00000099,-0.00000018,-0.00000078,0.00011819,0.00002837,-0.00000212,-0.00000063,-0.00327962,0.00004177,0.00003264,-0.00010489,-0.00000302,-0.00008841,0.00009512,0.00010503,-0.00009187,0.00027657,0.00007745,-0.00015297,0.00004363,0.00003865,0.00001987,0.00004160,0.00002378,0.00007204,0.00000205,-0.00002174,0.00000210,-0.00001229,0.00174348,0.00026920,-0.00002868,-0.00000404,-0.00004350,0.00000113,-0.00000284,-0.00000483,-0.00000275,-0.00000912,0.00000254,0.00000060,0.00000004,-0.00000013,0.00000315,-0.00001505,-0.00000617,-0.00000489,-0.00000066,-0.00000332,-0.00000268,-0.00000015,-0.00000081,-0.00000005,0.00000055,-0.00000098,-0.00005487,-0.00001063,0.00000061,-0.00000017
-0.00036616,0.00000044,0.00117520,-0.00012145,-0.00013108,-0.00007232,-0.00010383,0.00013866,0.00003801,0.00011088,0.00013196,0.00006027,0.00000678,-0.00002525,0.00002620,0.00004565,0.00005450,0.00004931,-0.00000476,0.00001075,-0.00000051,-0.00001672,-0.00022244,-0.00028347,0.00000094,-0.00000159,-0.00726618,0.00003264,0.01581882,-0.00104293,-0.00160977,-0.00159860,-0.00052885,0.00219305,0.00004390,0.00201445,0.00154506,0.00115324,0.00009534,-0.00082516,0.00053862,0.00067164,0.00104941,0.00079028,-0.00013500,0.00011056,0.00002148,-0.00026458,-0.00232245,-0.00576239,-0.00000806,0.00001038,-0.00036554,0.00000120,0.00109117,-0.00007639,-0.00010717,-0.00003087,-0.00007143,0.00014223,0.00000040,-0.00000111,0.00012460,0.00006097,-0.00002174,-0.00007268,0.00000600,0.00001190,0.00002188,0.00003853,-0.00001270,0.00002540,-0.00000259,-0.00000832,-0.00030527,-0.00030649,0.00000241,-0.00000103
0.00012069,-0.00000671,-0.00011216,0.00281683,-0.00047993,0.00009746,-0.00030253,0.00010322,-0.00004701,-0.00002281,-0.00002013,-0.00014731,-0.00002054,-0.00000308,0.00006939,0.00006073,0.00006128,0.00006938,0.00001793,-0.00004588,0.00000006,0.00000089,0.00008523,0.00012316,0.00000421,0.00000112,0.00427700,-0.00010489,-0.00104293,0.02333602,-0.00477953,0.00126300,-0.00321031,0.00161527,-0.00172327,-0.00095263,0.00014847,-0.00202208,0.00048782,0.00084316,-0.00032427,-0.00004017,0.00006627,-0.00016427,0.00018599,-0.00049112,0.00001679,-0.00019777,0.00018082,0.00070294,0.00005585,0.00002407,-0.00004502,-0.00000170,-0.00010189,0.00242412,-0.00043923,0.00018946,-0.00026724,0.00008492,0.00000020,0.00000009,-0.00001525,-0.00012394,-0.00010663,-0.00018862,0.00001464,0.00001431,0.00006873,0.00009494,-0.00000612,-0.00000842,-0.00000311,0.00002670,-0.00001185,0.00008485,0.00000417,0.00000060
0.00006540,-0.00000336,-0.00012946,-0.00047904,0.00187676,0.00004620,-0.00012766,0.00004018,-0.00015884,0.00006797,-0.00003187,-0.00016142,0.00000018,0.00005908,0.00000935,-0.00004481,-0.00000643,-0.00003507,0.00002759,-0.00004101,-0.00000377,-0.00001360,0.00012389,-0.00003367,-0.00000220,0.00000048,-0.00143964,-0.00000302,-0.00160977,-0.00477953,0.01970184,-0.00004050,-0.00102291,0.00034494,-0.00063050,-0.00082757,-0.00039656,-0.00178369,-0.00000930,0.00082241,-0.00037500,-0.00135222,-0.00004504,-0.00081427,0.00022367,-0.00032219,-0.00003202,-0.00024788,0.00301362,0.00032784,-0.00004296,-0.00000949,0.00009905,-0.00000325,-0.00010400,-0.00042009,0.00172961,0.00005465,-0.00011783,0.00002087,-0.00000024,0.00000029,-0.00000622,-0.00016053,-0.00002399,0.00003932,0.00001172,-0.00005216,-0.00000574,-0.00003476,0.00002784,-0.00004309,-0.00000430,-0.00002019,0.00008404,-0.00002813,-0.00000150,0.00000013
0.00019352,-0.00000803,-0.00008052,0.00008560,0.00004322,0.00237628,-0.00014526,0.00002421,0.00018374,-0.00005057,-0.00016283,0.00001183,-0.00004338,0.00004824,0.00013834,0.00012953,0.00011390,0.00011110,0.00000126,-0.00001413,0.00000013,0.00001040,0.00015499,0.00003600,-0.00000280,-0.00000145,0.00273261,-0.00008841,-0.00159860,0.00126300,-0.00004050,0.02220306,-0.00143779,0.00040197,0.00211504,-0.00015203,-0.00141774,-0.00010201,-0.00043604,0.00044437,-0.00007462,-0.00013936,0.00010095,0.00014041,0.00009296,-0.00007873,-0.00000397,-0.00004088,0.00241821,0.00089880,-0.00003939,-0.00001538,0.00022743,-0.00000868,-0.00007088,0.00007182,0.00002973,0.00221852,-0.00015859,0.00000854,-0.00000074,0.00000106,-0.00015757,0.00001982,-0.00000563,0.00010382,0.00011265,0.00010811,0.00009803,0.00010105,0.00000361,-0.00002202,0.00000023,0.00001548,0.00020231,0.00003451,-0.00000302,-0.00000053
-0.00032379,0.00000337,-0.00009455,-0.00031010,-0.00012806,-0.00014405,0.00179369,-0.00000944,-0.00010954,-0.00012561,0.00002237,-0.00024272,0.00005663,0.00003514,-0.00008911,-0.00002220,-0.00000375,-0.00004553,0.00001376,-0.00002083,-0.00000093,-0.00001583,0.00015342,-0.00009492,-0.00000305,0.00000169,-0.00801667,0.00009512,-0.00052885,-0.00321031,-0.00102291,-0.00143779,0.01877938,0.00022316,-0.00142693,-0.00119780,0.00059330,-0.00296418,-0.00002903,0.00029997,-0.00062771,-0.00039671,-0.00028436,-0.00076241,0.00010537,-0.00020096,-0.00000658,-0.00029425,0.00266628,-0.00038319,-0.00004417,0.00000102,-0.00008702,0.00000121,-0.00008209,-0.00029834,-0.00011038,-0.00016481,0.00167179,-0.00000270,0.00000046,-0.00000034,0.00000911,-0.00023635,0.00004449,0.00001573,-0.00009374,-0.00003713,-0.00004917,-0.00007956,0.00001964,-0.00002887,-0.00000120,-0.00002334,-0.00008791,-0.00014964,0.00000094,0.00000210
-0.00121947,0.00000809,0.00013538,0.00011278,0.00003263,0.00002156,-0.00001252,0.00142705,0.00004365,0.00000185,-0.00005845,-0.00006117,0.00005246,0.00013688,0.00003414,0.00009020,-0.00003344,0.00004643,0.00000171,-0.00002593,-0.00001156,0.00001055,0.00018141,0.00009876,0.00000357,0.00000341,-0.01583230,0.00010503,0.00219305,0.00161527,0.00034494,0.00040197,0.00022316,0.01975062,0.00096773,0.00082459,-0.00086271,-0.00026773,0.00009519,0.00054252,0.00053108,0.00163445,0.00055723,0.00046980,-0.00024091,-0.00003391,-0.00004205,0.00011320,0.00127549,-0.00098584,0.00004472,0.00005783,-0.00051677,0.00000158,0.00013176,0.00013254,0.00002237,0.00002100,0.00001278,0.00132187,0.00000028,-0.00000143,-0.00006557,-0.00005174,-0.00003100,0.00003676,0.00001927,0.00005849,-0.00003429,0.00000925,-0.00000629,-0.00000589,-0.00000797,0.00002084,-0.00056909,-0.00015153,0.00001410,0.00000552
-0.00003351,-0.00000328,0.00005674,-0.00009462,-0.00016079,0.00018354,-0.00013068,0.00006182,0.01039192,-0.00371011,-0.00058925,-0.00015462,-0.00005743,0.00002108,0.00008376,0.00029372,0.00022220,0.00030406,0.00002377,-0.00006031,-0.00000977,0.00000590,-0.00024818,0.00027469,0.00000923,-0.00000405,0.00460555,-0.00009187,0.00004390,-0.00172327,-0.00063050,0.00211504,-0.00142693,0.00096773,0.06320812,-0.02995955,-0.00395509,-0.00191814,-0.00018324,0.00171627,-0.00109809,0.00016280,0.00004841,0.00136078,0.00017635,0.00000339,-0.00012587,0.00024569,0.00087507,0.00419562,0.00000532,-0.00007984,0.00017066,-0.00000753,0.00002846,-0.00019647,-0.00009785,0.00011823,-0.00013379,0.00007390,-0.00000437,0.00000303,-0.00036445,-0.00013724,0.00008323,0.00020434,0.00001281,0.00016193,0.00009682,0.00018400,0.00003018,-0.00005428,-0.00000639,-0.00001171,0.00006269,0.00035168,0.00000340,-0.00000453
-0.00111141,0.00001584,0.00011914,-0.00002027,0.00007311,-0.00006593,-0.00012122,0.00001179,-0.00392844,0.00717885,-0.00038499,0.00003055,0.00007048,0.00004112,-0.00005420,-0.00016901,-0.00000622,-0.00019126,0.00001265,-0.00003134,-0.00000679,-0.00002977,0.00021873,-0.00002171,-0.00000620,-0.00000283,-0.02240069,0.00027657,0.00201445,-0.00095263,-0.00082757,-0.00015203,-0.00119780,0.00082459,-0.02995955,0.08371084,-0.00608469,0.00007378,0.00093852,0.00116491,0.00131516,0.00055616,0.00086283,-0.00029199,-0.00025157,0.00008646,-0.00024827,-0.00019317,0.00420877,0.00100533,-0.00003597,-0.00000560,-0.00034924,0.00000611,0.00008708,-0.00007480,-0.00002624,-0.00006358,-0.00014241,0.00000768,0.00000345,-0.00000550,-0.00038904,-0.00002103,0.00009901,0.00012904,0.00002400,-0.00006354,0.00001520,-0.00010060,0.00000996,-0.00003184,-0.00000720,-0.00005280,-0.00041784,-0.00004798,0.00000679,-0.00000072
-0.00071349,0.00000628,0.00012802,-0.00002291,-0.00003579,-0.00016170,0.00002050,-0.00005832,-0.00059982,-0.00039588,0.00182196,-0.00002562,0.00008450,0.00007740,-0.00009119,-0.00010358,-0.00014214,-0.00007204,0.00000289,0.00001079,-0.00000833,-0.00000864,-0.00008041,-0.00003298,0.00000176,0.00000357,-0.00875372,0.00007745,0.00154506,0.00014847,-0.00039656,-0.00141774,0.00059330,-0.00086271,-0.00395509,-0.00608469,0.02548587,-0.00027716,0.00074027,0.00058451,-0.00101093,-0.00028609,-0.00076816,0.00003351,-0.00002182,0.00005751,-0.00016029,0.00018643,-0.00196401,-0.00175715,0.00001798,0.00004927,-0.00053608,0.00000679,0.00014702,0.00006684,0.00001515,-0.00009293,0.00003066,-0.00005945,0.00000093,0.00000008,0.00170164,-0.00002648,-0.00008251,-0.00012935,-0.00009387,-0.00010870,-0.00016764,-0.00008692,-0.00000705,0.00002565,-0.00000930,0.00000861,-0.00049030,-0.00021355,0.00000681,0.00000406
0.00036962,-0.00001379,0.00006241,-0.00014811,-0.00016546,0.00001608,-0.00024546,-0.00005531,-0.00016804,0.00002076,-0.00002424,0.00122929,-0.00003584,-0.00003060,-0.00003957,0.00001078,-0.00004615,-0.00003861,0.00001363,0.00000074,-0.00000138,-0.00000911,0.00014309,0.00001193,-0.00000059,-0.00000142,-0.00122318,-0.00015297,0.00115324,-0.00202208,-0.00178369,-0.00010201,-0.00296418,-0.00026773,-0.00191814,0.00007378,-0.00027716,0.01932236,-0.00015170,-0.00024744,0.00023260,0.00054715,0.00015859,0.00004692,0.00019719,-0.00010410,0.00001426,-0.00015857,0.00279158,-0.00020972,-0.00001939,-0.00000364,0.00024398,-0.00001250,0.00005260,-0.00013463,-0.00015853,0.00002341,-0.00022963,-0.00003862,-0.00000012,0.00000006,-0.00003828,0.00118302,-0.00002412,-0.00000865,-0.00001223,0.00003182,-0.00001604,-0.00001922,0.00001381,-0.00000540,0.00000045,-0.00001272,0.00020827,0.00002280,-0.00000123,-0.00000085
-0.00087315,0.00000220,-0.00000257,-0.00001559,-0.00000037,-0.00005408,0.00005615,0.00004535,-0.00009802,0.00008189,0.00008185,-0.00003770,0.00138408,0.00083343,-0.00013254,-0.00018826,-0.00015555,-0.00014782,-0.00000031,0.00002257,-0.00000503,0.00000304,0.00017497,0.00002667,-0.00000256,0.00000049,-0.00956098,0.00004363,0.00009534,0.00048782,-0.00000930,-0.00043604,-0.00002903,0.00009519,-0.00018324,0.00093852,0.00074027,-0.00015170,0.01671298,0.00761039,-0.00145066,-0.00229542,-0.00216017,-0.00173626,-0.00020457,0.00041361,-0.00000654,0.00013414,0.00088310,0.00004703,-0.00000508,0.00000964,-0.00046839,-0.00000113,0.00000841,0.00006420,-0.00000468,0.00001100,0.00006175,0.00000318,0.00000018,-0.00000132,0.00002305,-0.00002776,0.00133306,0.00080535,-0.00017448,-0.00023824,-0.00019948,-0.00019898,-0.00001304,0.00004223,-0.00000629,0.00003282,-0.00049412,-0.00018554,0.00000767,0.00000254
-0.00069604,0.00000053,-0.00005097,0.00000026,0.00006891,0.00000197,0.00002616,0.00012517,-0.00001201,0.00006898,0.00007800,-0.00004121,0.00083100,0.00172865,-0.00011189,-0.00023399,-0.00041108,-0.00026716,-0.00002266,0.00004764,-0.00001414,0.00002762,0.00033440,0.00010170,-0.00000355,0.00000046,-0.00754137,0.00003865,-0.00082516,0.00084316,0.00082241,0.00044437,0.00029997,0.00054252,0.00171627,0.00116491,0.00058451,-0.00024744,0.00761039,0.03190028,-0.00184550,-0.00237939,-0.00536799,-0.00354510,-0.00062104,0.00082393,-0.00012121,0.00017436,0.00235890,-0.00062786,-0.00001053,0.00002521,-0.00020536,-0.00000401,-0.00004540,0.00002651,0.00006102,0.00002325,0.00003358,0.00005685,-0.00000028,-0.00000087,0.00003170,-0.00003957,0.00077466,0.00161841,-0.00014315,-0.00023568,-0.00041598,-0.00028917,-0.00002838,0.00005501,-0.00001019,0.00003490,-0.00026440,-0.00007863,0.00000575,0.00000227
-0.00287896,0.00000174,0.00001413,0.00006893,0.00000557,0.00013761,-0.00008989,0.00002337,0.00009075,-0.00002104,-0.00009154,-0.00004069,-0.00013114,-0.00009631,0.00446687,0.00277543,0.00277778,0.00277544,0.00000923,-0.00002975,0.00000448,0.00000319,0.00008030,0.00001736,-0.00000112,0.00000237,-0.03114788,0.00001987,0.00053862,-0.00032427,-0.00037500,-0.00007462,-0.00062771,0.00053108,-0.00109809,0.00131516,-0.00101093,0.00023260,-0.00145066,-0.00184550,0.04972507,0.02914318,0.02912101,0.02903734,0.00009683,-0.00045230,0.00001807,-0.00002136,0.00292123,0.00166075,-0.00002585,0.00002296,-0.00108536,-0.00001568,-0.00002444,0.00003665,-0.00000287,0.00010478,-0.00012620,-0.00001882,0.00000180,-0.00000075,-0.00010253,-0.00005553,-0.00016797,-0.00008028,0.00408863,0.00254820,0.00253314,0.00253106,0.00001579,-0.00002701,0.00000764,0.00000191,-0.00152501,-0.00034403,0.00002426,0.00000579
-0.00278713,0.00000116,0.00003597,0.00005593,-0.00004637,0.00012330,-0.00002708,0.00007827,0.00030419,-0.00013890,-0.00010394,0.00001619,-0.00019416,-0.00025422,0.00276650,0.00403668,0.00280861,0.00280471,0.00000757,-0.00003356,0.00000381,-0.00000274,-0.00008387,0.00004208,0.00000130,0.00000088,-0.03228886,0.00004160,0.00067164,-0.00004017,-0.00135222,-0.00013936,-0.00039671,0.00163445,0.00016280,0.00055616,-0.00028609,0.00054715,-0.00229542,-0.00237939,0.02914318,0.04879974,0.02927474,0.02940606,0.00017106,-0.00019763,-0.00007510,-0.00013894,0.00213679,0.00192510,-0.00003066,-0.00000273,-0.00100857,-0.00001621,-0.00001783,0.00004129,-0.00004698,0.00003505,-0.00006652,0.00003492,0.00000134,-0.00000029,-0.00009022,-0.00001536,-0.00021105,-0.00019597,0.00256752,0.00370277,0.00255220,0.00255285,0.00001857,-0.00003108,0.00000739,-0.00001615,-0.00145761,-0.00032567,0.00002211,0.00000484
-0.00281232,0.00000284,0.00004475,0.00006135,-0.00000954,0.00011395,-0.00000882,-0.00004972,0.00025556,0.00001589,-0.00014435,-0.00004481,-0.00015728,-0.00039142,0.00277884,0.00281420,0.00383462,0.00283002,-0.00000060,-0.00002112,0.00000664,0.00000170,-0.00001396,-0.00006987,-0.00000169,0.00000206,-0.03017292,0.00002378,0.00104941,0.00006627,-0.00004504,0.00010095,-0.00028436,0.00055723,0.00004841,0.00086283,-0.00076816,0.00015859,-0.00216017,-0.00536799,0.02912101,0.02927474,0.04236982,0.02951345,0.00015738,-0.00049391,0.00000502,0.00001641,0.00089826,0.00110289,-0.00002878,-0.00001032,-0.00093976,-0.00001638,-0.00001191,0.00001895,0.00000273,0.00003982,-0.00007908,-0.00005988,0.00000133,0.00000003,-0.00013825,-0.00006864,-0.00014924,-0.00025910,0.00256933,0.00256396,0.00347291,0.00256740,0.00001365,-0.00003133,0.00001127,-0.00001621,-0.00136349,-0.00034413,0.00001970,0.00000461
-0.00314440,0.00000685,0.00003678,0.00007154,-0.00003609,0.00011752,-0.00004601,0.00003238,0.00032272,-0.00016099,-0.00007549,-0.00004315,-0.00015081,-0.00026605,0.00277746,0.00280957,0.00282929,0.00376794,-0.00000189,-0.00001401,0.00000241,0.00000471,-0.00000928,-0.00001797,-0.00000091,0.00000148,-0.03381579,0.00007204,0.00079028,-0.00016427,-0.00081427,0.00014041,-0.00076241,0.00046980,0.00136078,-0.00029199,0.00003351,0.00004692,-0.00173626,-0.00354510,0.02903734,0.02940606,0.02951345,0.04227258,0.00032883,-0.00059791,-0.00002479,0.00000996,-0.00086077,0.00138159,0.00000220,-0.00001028,-0.00124531,-0.00001219,0.00000367,0.00008237,-0.00003142,0.00008891,-0.00010297,-0.00002499,0.00000146,-0.00000040,-0.00009127,-0.00006097,-0.00020633,-0.00024931,0.00257969,0.00258012,0.00259212,0.00347251,-0.00000316,-0.00000094,0.00000412,0.00001851,-0.00165788,-0.00038596,0.00002522,0.00000538
-0.00000186,-0.00000130,-0.00000601,0.00000995,0.00002985,-0.00000695,0.00001596,-0.00000100,0.00003277,0.00001797,0.00000314,0.00001268,0.00000396,-0.00002479,0.00001237,0.00001185,-0.00000092,-0.00000500,0.00006745,-0.00008881,-0.00000596,0.00001434,-0.00004860,-0.00001478,0.00000047,0.00000039,-0.00213468,0.00000205,-0.00013500,0.00018599,0.00022367,0.00009296,0.00010537,-0.00024091,0.00017635,-0.00025157,-0.00002182,0.00019719,-0.00020457,-0.00062104,0.00009683,0.00017106,0.00015738,0.00032883,0.00138281,-0.00119536,-0.00005991,0.00016306,-0.00017140,0.00003847,0.00000038,0.00000313,-0.00003190,-0.00000089,-0.00000802,0.00000921,0.00002782,0.00000122,0.00001644,-0.00000240,0.00000001,-0.00000007,0.00000077,0.00001125,0.00000013,-0.00002932,0.00000707,0.00000998,-0.00000290,-0.00000318,0.00006850,-0.00008942,-0.00000538,0.00001002,-0.00003137,-0.00002132,0.00000034,0.00000068
0.00017807,-0.00000074,0.00001571,-0.00002610,-0.00004255,-0.00000023,-0.00001524,-0.00003250,-0.00005661,-0.00003166,0.00001253,0.00000585,0.00000289,0.00003102,-0.00002680,-0.00003949,-0.00001364,-0.00000759,-0.00010217,0.00024541,0.00000106,-0.00001594,0.00005452,0.00003060,-0.00000233,-0.00000166,0.00310606,-0.00002174,0.00011056,-0.00049112,-0.00032219,-0.00007873,-0.00020096,-0.00003391,0.00000339,0.00008646,0.00005751,-0.00010410,0.00041361,0.00082393,-0.00045230,-0.00019763,-0.00049391,-0.00059791,-0.00119536,0.00232181,-0.00003331,-0.00015500,0.00009297,0.00009281,-0.00001541,-0.00001406,0.00011671,-0.00000033,0.00001599,-0.00003544,-0.00004308,-0.00001064,-0.00001856,-0.00001822,-0.00000008,0.00000025,0.00001173,-0.00000035,0.00001806,0.00005451,-0.00002449,-0.00002134,-0.00000910,-0.00000965,-0.00009744,0.00023281,0.00000158,-0.00000886,0.00010932,0.00005373,-0.00000303,-0.00000182
